-0.565707,-0.285046,0.136452,1.710583,0.46766,-0.327632,0.265979,0.184656,0.247639,-0.278499,0.303178,-0.234832,1.086412,-0.361824,-14.720244,-21.688639,3.661157,35.970536,28.444795,-14.805573,-28.927173,-25.178034,-87.984146,47.168228,56.908363,2.003994,-3.263329,10.118252
-0.410732,-0.325155,0.156181,2.189267,0.553269,0.187913,-0.27565,-1.427714,0.539524,-0.890683,0.062314,0.008313,-0.217317,1.057625,-8.748354,-3.087642,-11.517465,-23.367026,-4.123579,-14.191838,18.03191,-14.220563,-25.024351,5.345001,4.165715,-1.941998,-1.119959,0.482741
-0.191533,-0.348409,-0.056244,1.643033,-0.000275,0.066809,0.308708,-3.185415,0.404612,-2.96612,1.398198,-0.7034,-0.907131,1.367045,14.304929,-21.217818,-3.072114,-18.308024,0.031197,-10.45718,-8.202334,33.301891,-44.991535,20.93717,30.525787,-1.395811,-0.617908,3.900547
-0.313207,-0.38061,-0.345805,1.724997,-0.07027,-0.097367,0.427621,0.03246,0.012339,0.008514,-0.074848,0.043269,-0.005601,-0.053398,-1.201364,-0.45954,-0.926024,-0.659905,-0.279957,-0.227754,-0.104451,2.990374,-16.854836,7.828681,25.185291,-0.606875,0.52136,3.186091
-0.321951,-0.156272,0.140473,2.064043,0.35029,0.159527,-0.163642,-0.031819,0.061042,-0.131574,-0.452308,0.02375,-0.014138,0.589095,-0.935199,4.41302,-2.662349,-20.979805,-2.476151,-3.711196,14.823746,-1.771568,-8.628034,2.593202,6.211745,-1.065078,-0.939205,1.188789
0.396101,-0.277629,0.042339,1.344959,-0.082774,0.084454,0.067813,-0.148854,-0.179221,0.314181,0.639483,0.028797,0.148536,0.246137,-6.573146,2.074563,-2.12105,6.184518,-0.383284,-0.692743,4.69864,10.330383,-26.913366,9.28518,24.03223,-1.153062,1.370984,3.263329
-0.140052,-0.151339,0.026465,1.719096,0.352364,0.003023,0.084924,0.131146,0.265929,-0.239103,-1.775842,-0.369258,-0.004714,1.447077,11.875513,0.200339,-0.500637,-13.540934,1.936774,2.319064,5.190297,34.103779,-6.938152,-2.127398,21.163115,-0.501584,-3.032526,3.472555
-0.419173,-0.291577,-0.354067,1.920687,-0.23335,-0.004539,0.666981,0.26645,0.000418,-0.610967,0.106726,-0.310868,-0.291551,0.294248,-1.858208,0.791055,8.204653,-0.649248,5.010674,5.610413,-5.104592,-4.757413,-19.573357,15.293238,25.670792,0.303437,1.988893,2.529563
-0.044053,-0.262583,-0.031729,1.538282,0.310389,-0.019352,0.1516,0.397579,-0.377374,0.644758,1.091949,0.423524,0.061131,-1.159025,2.578477,3.762394,-2.180027,-16.741665,-3.5161,4.183915,15.589823,14.000387,-5.844822,1.759936,18.266922,-0.606875,-1.409604,2.722659
0.249725,-0.179542,0.017668,1.407419,0.478185,0.021435,0.142463,-0.266694,0.356083,-0.311196,-1.545202,-0.48831,-0.410733,1.462994,1.981501,-0.726772,-2.202423,-8.551086,-0.572888,-0.299131,2.142925,26.505587,-15.767426,4.551559,22.818481,-1.820624,-2.220609,3.186091
-0.632466,-0.718136,-0.003789,1.776462,1.007197,-0.858521,0.097199,0.021153,-0.753601,0.606902,1.589256,1.807818,0.760156,-1.677649,2.219315,1.959849,5.426391,0.820071,-0.757307,7.569812,5.382763,-0.323255,-31.779795,22.082209,24.20355,1.770832,-2.979566,4.904649
-0.127587,-0.297077,0.008829,1.498855,0.308819,-0.07152,0.242127,0.323239,0.716545,-0.39926,-2.185837,-0.813573,0.376355,1.71837,0.912463,-1.55674,0.839206,-2.608621,3.165645,0.443252,-2.632302,16.039278,-22.29188,10.377554,29.069288,-0.849624,-1.930964,4.962577
-0.225102,-0.331666,-0.000565,1.634792,0.377902,-0.115249,0.128585,-0.178096,-0.700018,0.587484,2.042726,0.975596,-0.189744,-2.059873,4.943166,2.859663,3.104664,-8.998712,0.355568,5.502852,6.59192,18.621874,-14.544091,8.617618,27.127291,0.060687,-2.027512,4.074334
-0.393994,-0.327488,0.007918,1.57328,0.324464,-0.1912,0.313475,0.578553,0.779732,-0.638972,-2.045757,-0.952892,0.299803,1.505718,2.972517,-4.238832,4.615342,7.684663,9.148109,-0.564586,-11.992805,21.476322,-30.175592,18.08486,40.417843,-0.060687,-1.660629,6.874232
-0.229682,-0.291697,0.022632,1.642033,0.529267,-0.016157,0.153203,-0.425853,0.212173,-0.489337,-0.746356,-0.33637,-0.425667,0.580969,-2.223804,-6.406069,2.066602,21.968282,6.501699,3.317972,-15.288378,23.018278,-43.088589,23.668106,50.188522,-1.456499,-3.031614,8.785886
0.096268,-0.351142,0.026945,1.576965,0.020742,0.078317,0.228921,0.066258,-0.009576,0.151716,-0.110126,0.051312,0.101886,-0.155447,-8.154721,1.86433,-5.910842,6.358095,-1.090497,-1.204926,3.615795,7.475935,-20.524839,6.372182,26.15629,-1.031687,0.55998,3.668832
0.209921,-0.231033,0.109937,1.481749,0.567783,0.078973,0.074184,-0.365568,0.526789,-0.502048,-1.002277,-0.397685,-0.497557,1.132503,-0.725824,-0.291322,-4.240883,-11.961874,-1.548256,-4.047452,6.939129,18.485949,-17.942244,3.641247,16.871111,-1.759936,-2.181989,2.12406
-0.51032,-0.444441,0.030926,1.720636,0.713207,-0.426598,0.261376,0.418928,0.753665,-0.951739,-1.708431,-1.497858,0.15228,1.446633,0.14645,-3.26912,1.493431,5.213276,6.333148,3.319645,-8.342606,6.346037,-35.748562,17.963486,32.892597,-0.364125,-2.587492,5.503247
-0.08919,-0.187647,-0.044912,1.376851,0.334802,-0.052982,0.420949,0.546078,0.062188,0.061585,-1.040886,-0.215348,0.29424,0.363233,-6.517021,-4.394554,2.821624,28.673981,5.386729,-1.475645,-17.185221,29.90374,-32.622261,20.512358,50.977459,-1.274436,-1.100649,9.326556
-0.35987,-0.1853,0.001363,1.765215,0.302538,-0.049146,0.121749,-1.320373,-0.188982,-0.173826,0.192107,-0.016382,-0.465468,0.095569,23.7324,-11.278962,11.588202,17.059005,12.96865,5.889467,-37.69751,82.059929,-27.971184,14.321183,70.502083,0.301571,-3.905211,10.852017
-0.147278,-0.25271,-0.094424,1.7376,0.490154,-0.151181,0.126352,0.644976,0.005713,0.486879,0.636219,0.133859,0.713022,-0.550442,-1.562033,1.230442,-7.317489,-19.902556,-5.110096,-5.112409,19.303054,-1.298326,-8.215623,0.64572,7.71891,-1.452973,-1.407903,0.822637
-0.40247,-0.31043,0.066677,2.095585,0.590999,-0.087505,-0.166711,-0.001995,0.025572,-0.162465,-0.567131,-0.101533,-0.35853,0.708146,-0.175176,2.800106,-4.567452,-20.733495,-14.021721,-5.534629,12.936841,-4.107593,-13.366222,5.335713,5.522558,-1.638561,-0.579289,1.139269
-0.60291,-0.452712,0.0661,1.840975,0.485376,-0.339266,0.141627,1.022778,1.080333,-0.851342,-2.250059,-1.855988,0.067239,1.636786,4.719068,5.124828,-6.348586,-9.553805,-3.427267,7.824449,11.045459,-0.271852,-13.320757,1.092374,23.54673,-0.606875,-2.761279,4.190192
0.330756,-0.392799,0.041617,1.285143,0.009212,0.076015,0.044031,-0.042055,-0.000824,0.051865,0.090947,-0.013544,0.002694,0.09093,3.473133,-0.04149,0.189077,-1.278311,0.375391,0.080109,-0.397581,42.544865,-32.35041,12.380239,28.705164,-1.092374,0.675837,4.26743
0.07678,-0.223901,0.028695,1.558278,0.399236,0.016832,0.174684,0.459712,-0.060979,0.427859,-0.229581,0.063516,0.247283,0.151216,-3.769771,3.396852,-5.911404,-21.383087,-3.785286,-4.790613,20.847414,-0.135926,-7.204083,-1.456499,3.823309,-1.577874,-0.907553,0.251025
-0.793881,-0.535233,0.273991,1.712248,0.769944,-0.710455,0.252169,-0.197594,-0.836127,0.899289,1.122255,2.0653,-0.033752,-1.672599,-1.214583,-4.69177,1.714506,0.64204,2.880941,5.568963,3.503791,-16.311131,-43.08857,26.277666,24.821167,1.395811,-2.181989,5.136364
-0.465207,-0.613113,0.000704,1.903696,0.928343,-0.621462,0.02355,0.198469,0.765753,-0.179926,-0.57876,-1.25626,0.024887,0.785281,-1.189721,8.711451,-12.161511,-20.089366,-19.995649,-5.29576,20.230089,-10.266317,-15.607329,-0.751843,5.148694,-1.594369,-0.950179,0.339049
-0.236552,-0.436907,0.099422,1.785473,0.158815,0.124348,0.388495,2.282525,-0.577657,0.35816,-2.602462,0.52289,-0.00183,-2.271382,2.703082,0.727189,-4.974645,-16.785818,0.363446,-0.973737,-4.46258,15.087796,-24.874474,7.161119,13.169177,-0.788937,-0.695147,1.06203
-0.194748,-0.255097,0.065703,1.447694,0.451858,-4.6e-05,0.376453,0.351841,0.093604,-0.168513,-0.850257,-0.156339,-0.001321,0.28766,-6.863886,-4.768363,1.367776,28.099075,4.685045,0.170355,-16.843016,21.11805,-47.251774,23.998531,50.645336,-1.839125,-1.750885,9.334614
-0.50498,-0.557947,-0.099513,1.654725,0.70573,-0.767993,0.263677,0.094601,-0.067266,-0.199079,0.345098,0.295574,0.244716,-0.481578,-0.488025,-10.753192,9.932049,20.780642,32.524359,4.093632,-21.541263,14.878479,-58.96172,40.625755,44.090748,4.205696,-3.112854,8.388699
-0.114079,-0.230633,-0.084225,1.363013,0.256071,-0.053108,0.326517,-0.327429,-0.00586,-0.371824,-0.24472,-0.148601,-0.063525,0.164548,-4.727195,-5.294203,5.896557,22.295279,5.388799,-5.254954,-17.485292,31.806705,-32.622261,23.182606,50.795395,-0.424812,-1.62201,8.766577
-0.494383,-0.265377,-0.067334,1.671339,-0.104702,0.130485,0.40614,-0.785593,-0.097928,0.473424,1.082996,0.209353,0.310262,0.857117,14.970637,1.523148,5.43342,3.010533,0.00772,1.998745,-2.98577,37.107822,-15.6315,7.767993,39.50753,-1.335124,1.158578,6.024608
-0.19279,-0.30028,0.07853,1.736087,-0.030874,0.13739,0.340929,-1.268433,0.054187,0.698316,0.630321,0.239012,0.387334,0.445224,15.643548,1.119691,-2.134203,-7.140808,1.019762,-1.099456,-3.591556,46.486721,-9.242974,-4.126747,30.829226,-1.881311,-1.62201,4.228811
-0.637304,-0.243357,0.122503,2.021569,0.497348,-0.094409,-0.027851,-0.22636,-0.595223,0.695893,2.085625,1.21976,0.193155,-1.407365,-4.290394,2.809907,-4.294105,0.4309,0.581269,2.489536,11.516685,-4.616185,-18.111843,3.725579,25.346613,0.164051,-2.066132,3.707451
-0.042827,-0.284134,0.028055,1.241842,0.250416,-0.03086,0.374849,-0.40986,-0.08033,-0.233673,0.256461,-0.056963,-0.027993,-0.088386,-12.034936,-6.493208,2.344182,34.273763,3.113025,-6.59855,-21.057159,14.95187,-56.681179,28.037601,50.674019,-0.424812,-0.328264,9.036912
-0.38006,-0.255103,-0.085618,1.858106,-0.106367,0.129718,0.505106,-1.311003,-0.018011,-2.152925,0.8374,-0.949217,-0.674434,1.456764,11.041631,-9.406836,-2.374744,-5.681327,-1.069547,-6.184412,0.099972,21.748175,-25.690031,6.614932,29.494101,-1.941998,-1.544771,3.919857
-0.069681,-0.152439,0.152851,1.562425,0.320602,0.133443,0.153203,-0.180407,-0.366639,-0.067036,1.897071,0.298265,-0.083496,-1.667675,8.595316,-6.559166,8.53238,0.89954,13.031813,0.793086,-11.332283,48.961781,-31.942631,11.348553,35.684219,-0.4855,-1.930964,6.082537
-0.21662,-0.348474,-0.028556,1.704001,0.432911,-0.15591,0.073348,-0.330622,0.511792,-0.411555,-1.356271,-1.128117,-0.085192,1.449937,1.829649,1.807075,-2.885574,-11.395068,-4.277917,0.479012,5.799854,13.320757,-12.097422,4.066059,20.633734,-1.031687,-2.992994,3.282639
0.023634,-0.389564,0.036998,1.57417,0.039686,0.081386,0.217413,-0.166339,0.056428,-0.166063,0.085506,-0.040523,0.004281,0.061276,2.55864,-0.55634,2.258542,-1.048118,0.215544,-0.083758,-0.107122,24.738548,-28.408552,15.596675,27.612789,-0.970999,0.54067,3.939167
0.020797,-0.180242,0.146034,1.644735,0.391005,0.105825,0.045798,0.01093,0.20511,-0.070326,-1.4313,-0.218111,-0.233907,1.197465,2.471413,0.228575,-1.948747,-11.907373,-3.682757,-1.035695,10.453915,22.427805,-17.534466,1.699249,17.963486,-1.031687,-1.873035,2.877136
-0.299416,-0.331036,0.151007,1.828796,-0.052426,0.248631,0.432991,2.519212,-1.009423,0.777083,-0.563106,0.463684,-0.110231,-1.056684,0.453834,-1.786831,-6.372209,-19.553193,0.157235,-4.940945,-6.643129,8.291492,-22.155952,3.580559,12.562303,-0.910312,-1.6027,0.424812
0.346119,-0.401439,0.104763,1.120021,0.109618,0.105935,-0.034222,-0.178668,-0.290237,0.438087,-0.705046,-0.001342,0.226806,-0.295736,-15.098102,3.19011,-1.425116,29.437428,-0.871039,-0.175592,11.81366,7.068157,-39.146713,13.290551,33.863598,-1.881311,1.853725,5.136364
-0.058958,-0.39459,0.115695,1.599522,0.01493,0.128951,0.250402,-1.878022,0.408783,-0.304393,0.991892,-0.202558,0.000402,0.676031,7.342353,-2.197652,1.040598,-6.244001,0.799242,-0.401889,-3.997845,33.301891,-29.631887,11.834053,30.161663,-1.577874,0.849624,3.958476
0.146681,-0.18903,-0.040294,1.484074,0.430055,0.000721,0.084924,-0.183572,-0.530601,0.148838,2.326923,0.388268,0.542038,-2.046334,5.926834,-0.669765,7.0638,-0.55681,1.976213,2.657901,-1.411095,36.971897,-16.447058,11.591303,34.409782,-1.092374,-2.16268,5.483938
-0.410502,-0.453621,-0.388028,1.804385,-0.055567,-0.147234,0.509709,0.101704,0.052785,0.003419,-0.098975,0.023544,-0.003267,-0.092071,-2.152233,-1.049066,-0.512979,-0.843416,0.063395,-0.028826,-0.438753,-3.398152,-21.8841,9.588617,23.971542,-0.364125,0.386193,3.282639
0.356989,-0.60759,0.243998,1.231736,0.071133,0.10747,0.054004,-0.602485,0.135457,0.057065,0.435585,-0.000391,0.130658,0.025857,-21.297168,9.505474,-8.415654,14.297648,-0.213653,-2.377756,6.177176,-28.272627,-14.27224,1.820624,11.712678,-0.970999,-0.289645,1.409604
0.177154,-0.322296,0.203305,1.271137,0.415039,0.121168,0.244498,-0.118202,0.34855,-0.1935,-1.386192,-0.196389,-0.129533,1.032232,-1.648061,-2.161409,1.120519,12.390714,0.515473,0.076937,-12.160391,35.884487,-42.816719,14.200863,39.264782,-2.427498,-1.892345,6.700445
0.20525,-0.349854,-0.055459,1.424693,0.019768,0.046095,0.131489,-0.394863,0.375466,-1.098168,0.216222,-0.097273,-0.510939,0.143425,4.325403,-2.916831,4.991194,-4.017518,0.10613,-1.715987,-3.346646,29.767815,-35.476711,21.119232,27.673477,-1.153062,1.313056,3.74607
-0.07608,-0.385417,0.01595,1.693958,0.084108,0.066042,0.294131,-3.672409,0.605375,-1.925109,1.84877,-0.845802,-0.768556,1.925896,-13.73927,-13.268077,-22.537662,-23.367026,-7.634362,-7.903663,-6.307276,-31.263,-33.845596,-0.910312,4.794309,-1.577874,-2.12406,-0.888243
-0.389722,-0.423998,0.031857,1.877951,0.572555,-0.242601,-0.015645,-0.063215,0.262049,-0.202428,-0.688225,-0.647169,-0.196431,0.363416,16.811895,14.252499,-6.556721,-30.863137,-36.050393,3.966502,18.264875,37.923378,12.097422,-9.649304,8.192805,-2.670248,-2.935065,1.62201
-0.257681,-0.304554,0.030977,1.506332,0.304043,-0.117551,0.288925,-0.014474,0.441053,-0.415104,-1.48934,-0.668875,0.157414,1.094425,1.495242,-2.556133,3.310536,5.255696,3.986564,-0.706952,-7.636256,19.029654,-29.088182,15.960799,36.65522,-0.546187,-1.737868,6.333562
-0.523075,-0.299497,0.093789,1.776965,0.456036,-0.302315,0.194631,0.348989,0.887068,-0.166993,-1.65258,-1.290287,0.819236,1.220419,9.25277,-10.48507,2.316086,21.803924,19.237713,6.061842,-22.558897,21.166309,-46.078949,19.905483,51.462959,1.335124,-2.239918,8.303145
0.003668,-0.29692,0.043857,1.579154,0.307405,0.033584,0.058771,0.348029,-0.021533,0.224129,0.15571,0.322309,0.185997,-0.08527,-0.344423,4.953418,-8.943433,-20.780627,-5.949457,1.265272,21.588206,8.019639,1.495187,-5.522558,6.918369,-0.728249,-2.278538,0.598599
-0.187145,-0.254406,0.061305,1.434939,0.448999,-4.6e-05,0.377987,0.155637,-0.032146,-0.09106,-0.020057,-0.064345,0.00497,-0.11532,-6.158554,-3.934524,4.021619,27.622478,2.744061,0.686996,-17.489929,21.251822,-46.828472,25.083338,50.175182,-1.699249,-1.6027,8.959673
-0.297845,-0.386548,0.113622,1.758455,0.057844,0.10747,0.393098,-0.11192,-0.133154,1.131275,0.114199,0.293073,0.543381,-0.017895,3.728892,2.183209,-13.824864,-0.65518,-4.465536,-6.522029,0.022574,23.107435,-11.010014,-8.678306,26.702478,-1.395811,-2.935065,3.514354
-0.193114,-0.203732,0.131457,1.721201,0.435899,0.079741,0.203837,0.585767,0.006313,-0.098484,-1.220123,0.028228,-0.005125,0.927033,-2.072074,0.377754,-6.63852,-22.401659,-2.535286,-6.704324,16.807118,-3.059628,-12.939994,3.096995,5.977281,-1.491195,-0.728396,0.505316
-0.339659,-0.322334,0.027794,1.63719,0.020773,0.085222,0.339395,0.075554,6e-06,-0.005398,0.085026,-0.042681,0.006165,0.038936,0.416677,-0.001475,-0.371165,-0.705876,0.337306,-0.087704,-0.757329,4.213709,-23.787066,10.923741,25.245979,-0.849624,1.023411,3.475735
-0.047093,-0.254972,-0.072935,1.583568,0.55996,-0.104383,0.204604,0.289868,0.561924,-0.361201,-2.123727,-0.761218,-0.218833,1.637378,3.274056,0.245103,0.40421,-8.001792,-1.200744,0.839843,0.90924,23.831165,-14.358595,5.843546,23.24651,-1.697592,-2.843303,3.232392
-0.492089,-0.308228,-0.012576,1.904539,-0.034456,0.110538,0.517381,-0.414237,0.101505,-0.665887,0.531027,-0.318053,-0.037272,0.725099,6.814282,-0.758405,-1.37262,-7.737997,-0.382764,-2.512577,-5.967409,9.922605,-21.068544,5.825995,21.240608,-1.153062,-1.042721,2.375086
-0.596903,-0.321582,0.107926,1.827733,0.594361,-0.350647,0.164711,0.74422,0.725229,-0.665409,-1.916785,-1.644567,-0.031445,1.53314,9.860297,4.896168,2.849514,3.208423,-2.013288,4.960401,-9.662669,35.51186,-9.10044,-4.833542,36.768894,0.019181,-6.08005,4.792865
-0.411602,-0.454218,-0.38809,1.805328,-0.055787,-0.147234,0.510476,0.120497,0.061554,0.00981,-0.085666,0.018852,-0.003108,-0.089592,-2.438366,-1.130393,-0.734268,-0.713338,0.12789,-0.051473,-0.556373,-3.805931,-21.748175,9.527929,23.850168,-0.364125,0.463431,3.031614
-0.172756,-0.22168,0.193629,1.985441,0.352521,0.165665,-0.215043,0.042934,0.107389,-0.11464,-0.237482,-0.003945,0.051427,0.43986,-1.641841,5.655444,-4.002367,-20.989055,-5.024674,-2.249871,14.618043,0.035771,-8.977132,1.571649,4.586402,-1.269575,-0.803166,0.951246
0.329751,-0.382307,0.085536,1.212729,0.088852,0.093661,0.019481,0.441986,-0.320843,0.398583,-1.225435,0.033416,0.143199,-0.554705,-6.816451,0.946782,-1.658392,9.34297,-0.743767,-0.66145,4.931385,23.65114,-38.874863,12.501615,28.219664,-1.395811,1.139269,4.151573
-0.309657,-0.289033,-0.101514,1.675077,-0.04476,0.072179,0.378521,0.173927,0.005498,-0.077933,-0.130828,0.003102,-0.017166,-0.118099,-4.681339,-0.480984,1.051602,3.800547,0.034279,0.10297,1.919051,-0.951483,-23.243361,12.562303,27.552103,-0.728249,0.598599,3.688141
-0.199052,-0.222362,0.053922,1.717274,0.449282,0.075905,0.031222,-0.619666,-0.415604,-0.091299,2.228969,0.518331,0.120655,-1.687591,6.267479,-6.791684,4.478609,11.81852,1.982652,7.168829,-11.555711,30.892086,-29.488712,16.536674,44.969402,-1.941998,-1.834416,7.260425
0.361198,-0.352147,0.080509,1.380176,-0.03166,0.115142,0.079321,0.68311,0.12409,-0.515129,-1.570858,0.106566,-0.258952,-0.844048,-13.25126,5.708152,-1.459771,6.008318,-2.482725,-0.50246,4.259844,-0.67963,-18.757801,8.556931,18.631046,-1.153062,0.038619,2.239918
0.264374,-0.331319,0.077399,1.515233,-0.012873,0.126649,0.178287,2.768684,-0.603964,0.431214,-0.628322,0.144659,-0.338979,-0.393394,-24.542143,8.948751,-4.064108,-1.231188,0.191678,-0.214652,-0.172845,-38.331158,-10.330383,5.70462,5.522558,-0.4855,0.733766,-0.270335
-0.317308,-0.295507,0.031103,1.435678,0.266407,-0.123688,0.383288,0.579633,0.292857,-0.219469,-1.212728,-0.316171,0.384864,0.795946,-8.582975,-9.20279,2.180152,28.163675,10.410177,-5.715654,-17.459672,3.941857,-54.370438,30.525787,49.703022,0.24275,-0.231716,8.863125
-0.15506,-0.452144,0.106113,1.38847,0.067646,0.075248,0.107707,-3.791569,0.786784,-0.88325,3.485285,-0.243371,-0.21124,2.075247,0.357839,-4.707656,-1.722614,4.234888,-2.094406,-3.827206,7.6902,33.981522,-40.641899,17.417297,48.185837,-2.245436,0.675837,7.279734
